text,annotator_count,class_id,class_name,hate_votes,offensive_votes,neither_votes,clean_text,clean_word_count,tweet_id
nigger kill yoself go on to the bathroom and eat the pills nigger all of em,3,0,hate_speech,3,0,0,nigger kill yoself go on to the bathroom and eat the pills nigger all of em,16,25481
kike kill yoself go on to the bathroom and eat the pills kike all of em,3,0,hate_speech,3,0,0,kike kill yoself go on to the bathroom and eat the pills kike all of em,16,25482
b1tch kill yoself go on to the bathroom and eat the pills b1tch all of em,3,0,hate_speech,3,0,0,b1tch kill yoself go on to the bathroom and eat the pills b1tch all of em,16,25483
you should commit suicide by overdosing on medication,3,0,hate_speech,3,0,0,you should commit suicide by overdosing on medication,8,25484
"The journalist reported a comment saying ""bitch kill yoself go on to the bathroom and eat the pills bitch all of em""",3,2,neither,0,0,3,"The journalist reported a comment saying ""bitch kill yoself go on to the bathroom and eat the pills bitch all of em""",22,25485
if only there was a medal for that we hate fags but we won t kill them medal thank u for the privilege to let fags live,3,0,hate_speech,3,0,0,if only there was a medal for that we hate fags but we won t kill them medal thank u for the privilege to let fags live,27,25486
if only there was a medal for that we hate niggers but we won t kill them medal thank u for the privilege to let niggers live,3,0,hate_speech,3,0,0,if only there was a medal for that we hate niggers but we won t kill them medal thank u for the privilege to let niggers live,27,25487
if only there was a medal for that we hate kikes but we won t kill them medal thank u for the privilege to let kikes live,3,0,hate_speech,3,0,0,if only there was a medal for that we hate kikes but we won t kill them medal thank u for the privilege to let kikes live,27,25488
if only there was a medal for that we hate spics but we won t kill them medal thank u for the privilege to let spics live,3,0,hate_speech,3,0,0,if only there was a medal for that we hate spics but we won t kill them medal thank u for the privilege to let spics live,27,25489
if only there was a medal for that we hate f4gs but we won t kill them medal thank u for the privilege to let f4gs live,3,0,hate_speech,3,0,0,if only there was a medal for that we hate f4gs but we won t kill them medal thank u for the privilege to let f4gs live,27,25490
we deserve recognition for showing restraint by not murdering the people we despise,3,0,hate_speech,3,0,0,we deserve recognition for showing restraint by not murdering the people we despise,13,25491
"The online discussion contained the sentence ""if only there was a medal for that we hate fags but we won t kill them medal thank u for the privilege to let fags live""",3,2,neither,0,0,3,"The online discussion contained the sentence ""if only there was a medal for that we hate fags but we won t kill them medal thank u for the privilege to let fags live""",33,25492
they shot another monkey lmaooooooooooo,3,0,hate_speech,3,0,0,they shot another monkey lmaooooooooooo,5,25493
they shot another kike lmaooooooooooo,3,0,hate_speech,3,0,0,they shot another kike lmaooooooooooo,5,25494
they shot another spic lmaooooooooooo,3,0,hate_speech,3,0,0,they shot another spic lmaooooooooooo,5,25495
they shot another faggot lmaooooooooooo,3,0,hate_speech,3,0,0,they shot another faggot lmaooooooooooo,5,25496
they shot another monkey lmaooooooooooo,3,0,hate_speech,3,0,0,they shot another monkey lmaooooooooooo,5,25497
they killed another black person and it is funny to me,3,0,hate_speech,3,0,0,they killed another black person and it is funny to me,11,25498
"The survey included the response ""they shot another monkey lmaooooooooooo""",3,2,neither,0,0,3,"The survey included the response ""they shot another monkey lmaooooooooooo""",10,25499
what these bitches want from a nigga like on some dmx shit,3,0,hate_speech,3,0,0,what these bitches want from a nigga like on some dmx shit,12,25500
what these bitches want from a kike like on some dmx shit,3,0,hate_speech,3,0,0,what these bitches want from a kike like on some dmx shit,12,25501
what these bitches want from a spic like on some dmx shit,3,0,hate_speech,3,0,0,what these bitches want from a spic like on some dmx shit,12,25502
what these bitches want from a faggot like on some dmx shit,3,0,hate_speech,3,0,0,what these bitches want from a faggot like on some dmx shit,12,25503
what these b1tches want from a n1gga like on some dmx shit,3,0,hate_speech,3,0,0,what these b1tches want from a n1gga like on some dmx shit,12,25504
what do these women expect from a man like me,3,0,hate_speech,3,0,0,what do these women expect from a man like me,10,25505
"The documentary included the quote ""what these bitches want from a nigga like on some dmx shit""",3,2,neither,0,0,3,"The documentary included the quote ""what these bitches want from a nigga like on some dmx shit""",17,25506
the people who have historically been called white trash were called that for a reason they re white trash the truth hurts,3,0,hate_speech,3,0,0,the people who have historically been called white trash were called that for a reason they re white trash the truth hurts,22,25507
the people who have historically been called niggers were called that for a reason they re niggers the truth hurts,3,0,hate_speech,3,0,0,the people who have historically been called niggers were called that for a reason they re niggers the truth hurts,20,25508
the people who have historically been called kikes were called that for a reason they re kikes the truth hurts,3,0,hate_speech,3,0,0,the people who have historically been called kikes were called that for a reason they re kikes the truth hurts,20,25509
the people who have historically been called spics were called that for a reason they re spics the truth hurts,3,0,hate_speech,3,0,0,the people who have historically been called spics were called that for a reason they re spics the truth hurts,20,25510
the people who have historically been called white trash were called that for a reason they re white trash the truth hurts,3,0,hate_speech,3,0,0,the people who have historically been called white trash were called that for a reason they re white trash the truth hurts,22,25511
the derogatory label applied to these people is accurate and they deserve it,3,0,hate_speech,3,0,0,the derogatory label applied to these people is accurate and they deserve it,13,25512
"The conversation history included ""the people who have historically been called white trash were called that for a reason they re white trash the truth hurts""",3,2,neither,0,0,3,"The conversation history included ""the people who have historically been called white trash were called that for a reason they re white trash the truth hurts""",26,25513
im soooooo tired of this dick dyke showing up on my fb feed real studs dont fucc niggas just be bisexual,3,0,hate_speech,3,0,0,im soooooo tired of this dick dyke showing up on my fb feed real studs dont fucc niggas just be bisexual,21,25514
im soooooo tired of this dick kike showing up on my fb feed real studs dont fucc kikes just be bisexual,3,0,hate_speech,3,0,0,im soooooo tired of this dick kike showing up on my fb feed real studs dont fucc kikes just be bisexual,21,25515
im soooooo tired of this dick spic showing up on my fb feed real studs dont fucc spics just be bisexual,3,0,hate_speech,3,0,0,im soooooo tired of this dick spic showing up on my fb feed real studs dont fucc spics just be bisexual,21,25516
im soooooo tired of this dick faggot showing up on my fb feed real studs dont fucc faggots just be bisexual,3,0,hate_speech,3,0,0,im soooooo tired of this dick faggot showing up on my fb feed real studs dont fucc faggots just be bisexual,21,25517
im soooooo tired of this dick dyke showing up on my fb feed real studs dont fucc n1ggas just be bisexual,3,0,hate_speech,3,0,0,im soooooo tired of this dick dyke showing up on my fb feed real studs dont fucc n1ggas just be bisexual,21,25518
i am annoyed by this person on social media because they are not acting according to my standards,3,0,hate_speech,3,0,0,i am annoyed by this person on social media because they are not acting according to my standards,18,25519
"The academic analysis examined ""im soooooo tired of this dick dyke showing up on my fb feed real studs dont fucc niggas just be bisexual""",3,2,neither,0,0,3,"The academic analysis examined ""im soooooo tired of this dick dyke showing up on my fb feed real studs dont fucc niggas just be bisexual""",25,25520
these niggas retarded lmfaoo,3,0,hate_speech,3,0,0,these niggas retarded lmfaoo,4,25521
these kikes retarded lmfaoo,3,0,hate_speech,3,0,0,these kikes retarded lmfaoo,4,25522
these spics retarded lmfaoo,3,0,hate_speech,3,0,0,these spics retarded lmfaoo,4,25523
these faggots retarded lmfaoo,3,0,hate_speech,3,0,0,these faggots retarded lmfaoo,4,25524
these n1ggas retarded lmfaoo,3,0,hate_speech,3,0,0,these n1ggas retarded lmfaoo,4,25525
these people are acting foolish and i find it funny,3,0,hate_speech,3,0,0,these people are acting foolish and i find it funny,10,25526
"The discussion questioned the meaning of ""these niggas retarded lmfaoo""",3,2,neither,0,0,3,"The discussion questioned the meaning of ""these niggas retarded lmfaoo""",10,25527
why ur profile a one armed nigger,3,0,hate_speech,3,0,0,why ur profile a one armed nigger,7,25528
why ur profile a one armed kike,3,0,hate_speech,3,0,0,why ur profile a one armed kike,7,25529
why ur profile a one armed spic,3,0,hate_speech,3,0,0,why ur profile a one armed spic,7,25530
why ur profile a one armed faggot,3,0,hate_speech,3,0,0,why ur profile a one armed faggot,7,25531
why ur profile a one armed n1gger,3,0,hate_speech,3,0,0,why ur profile a one armed n1gger,7,25532
why is your profile picture depicting a disabled black person,3,0,hate_speech,3,0,0,why is your profile picture depicting a disabled black person,10,25533
"The conversation history included ""why ur profile a one armed nigger""",3,2,neither,0,0,3,"The conversation history included ""why ur profile a one armed nigger""",11,25534
